Customer,State,Customer_Lifetime_Value,Response,Coverage,Education,Effective_To_Date,Employment_Status,Gender,Income,Location_Code,Marital_Status
JM98365,Nevada,5762.47,No,Basic,Doctor,1/23/2011,Employed,M,66156,Suburban,Married
CP67787,California,15936.58,No,Extended,Bachelor,2/2/2011,Unemployed,F,0,Suburban,Divorced
LM83004,Arizona,12552.65,No,Basic,High School or Below,1/27/2011,Disabled,M,10147,Suburban,Married
JM77470,Arizona,2352.37,No,Basic,College,1/19/2011,Unemployed,F,0,Suburban,Divorced
WI47826,Oregon,4935.64,No,Basic,College,2/17/2011,Employed,F,95765,Suburban,Married
GE39783,Oregon,5356.14,No,Basic,College,1/4/2011,Employed,F,60752,Suburban,Married
JN96178,Oregon,3740.4,No,Basic,High School or Below,2/9/2011,Unemployed,M,0,Suburban,Married
KH41809,California,2489.39,No,Basic,College,1/29/2011,Employed,F,31058,Urban,Married
KX86150,California,7188.29,No,Extended,High School or Below,1/29/2011,Medical Leave,M,13542,Suburban,Married
GX33877,Arizona,35022.45,No,Extended,Bachelor,2/22/2011,Employed,F,25270,Suburban,Married
IQ15028,Arizona,2661.73,No,Basic,Bachelor,1/5/2011,Medical Leave,F,24152,Suburban,Married
WE11250,Washington,12200.79,No,Basic,College,2/6/2011,Employed,F,60282,Rural,Married
OX61728,California,29006.67,No,Basic,High School or Below,2/2/2011,Employed,F,40252,Suburban,Divorced
VW39046,Nevada,3873.65,Yes,Basic,College,1/20/2011,Retired,M,28142,Suburban,Married
VE52406,California,2471.53,Yes,Basic,High School or Below,1/15/2011,Employed,M,95697,Rural,Married
KQ30179,California,2688.86,No,Basic,Bachelor,1/10/2011,Employed,M,89771,Rural,Married
KH58171,California,2551.23,Yes,Basic,Master,1/19/2011,Employed,M,79751,Suburban,Married
CA58346,Oregon,4949.53,No,Basic,High School or Below,2/22/2011,Unemployed,F,0,Suburban,Single
ZU76536,California,6143.9,No,Extended,High School or Below,1/30/2011,Employed,F,45032,Rural,Married
UN69319,Arizona,8837.33,No,Basic,Master,2/17/2011,Employed,M,62277,Rural,Single
MG66142,Oregon,9517.08,No,Extended,Bachelor,2/19/2011,Unemployed,F,0,Suburban,Married
MV97958,Arizona,2879.63,No,Basic,Bachelor,1/23/2011,Employed,F,40525,Rural,Married
AG58599,Oregon,2805.1,No,Basic,High School or Below,1/29/2011,Employed,F,26004,Suburban,Married
UG35090,California,6045.63,No,Extended,College,2/14/2011,Employed,F,82399,Rural,Single
IX85835,Nevada,5246.28,Yes,Basic,Bachelor,1/21/2011,Employed,F,28909,Suburban,Married
FP67680,California,4772.93,No,Extended,High School or Below,1/20/2011,Medical Leave,M,15323,Suburban,Married
WY21918,Washington,3867.97,No,Extended,College,2/23/2011,Employed,F,79628,Suburban,Single
PM92089,Oregon,3383.45,No,Extended,High School or Below,1/3/2011,Unemployed,F,0,Suburban,Single
AY59197,Nevada,9521.22,No,Extended,College,1/24/2011,Employed,M,27769,Rural,Married
VI14418,California,7614.67,No,Premium,Bachelor,2/9/2011,Medical Leave,M,16707,Suburban,Divorced
QI60335,Nevada,11308.47,No,Basic,College,1/12/2011,Unemployed,F,0,Suburban,Single
BS87947,California,3350.69,No,Extended,Bachelor,1/7/2011,Employed,F,94395,Suburban,Married
DW88734,California,2683.49,No,Basic,Bachelor,1/12/2011,Employed,M,84895,Suburban,Married
BU72633,Nevada,42561.63,No,Basic,Master,1/10/2011,Employed,M,66661,Suburban,Single
VK94891,Nevada,2086.61,No,Basic,High School or Below,1/23/2011,Unemployed,M,0,Suburban,Single
VE75717,Nevada,4868.81,No,Extended,High School or Below,2/20/2011,Employed,F,31447,Suburban,Married
JG16015,Washington,5021.15,No,Extended,College,2/19/2011,Employed,F,61987,Suburban,Married
CD68182,Oregon,3671.82,No,Extended,College,1/18/2011,Employed,F,42460,Urban,Married
WM64930,Oregon,5253.49,No,Premium,College,2/8/2011,Medical Leave,M,12811,Suburban,Married
BJ82316,Oregon,12036.62,Yes,Basic,Bachelor,2/10/2011,Employed,M,44428,Suburban,Single
XB61209,Arizona,3508.93,No,Extended,College,1/6/2011,Unemployed,F,0,Suburban,Single
AT26484,Nevada,3818.47,No,Premium,College,1/16/2011,Employed,M,25221,Suburban,Married
IW21434,Oregon,2570.43,No,Basic,Bachelor,2/12/2011,Employed,F,44940,Urban,Single
CP74755,Oregon,2846.17,No,Basic,College,1/22/2011,Employed,F,39192,Suburban,Divorced
IV13886,California,7292.4,No,Basic,High School or Below,2/9/2011,Unemployed,M,0,Suburban,Married
SW42446,California,10581.28,No,Extended,College,2/14/2011,Employed,F,42513,Urban,Married
RO16377,Oregon,23144.13,No,Basic,High School or Below,2/19/2011,Employed,M,59821,Suburban,Married
CE46475,California,4605.04,Yes,Basic,College,1/28/2011,Medical Leave,F,22571,Suburban,Single
HE60335,Washington,3939.01,Yes,Extended,Bachelor,1/28/2011,Employed,F,60021,Suburban,Married
RI69055,California,8104.43,No,Basic,High School or Below,1/29/2011,Employed,F,58172,Rural,Married
VD96075,Oregon,4165.25,No,Premium,Bachelor,1/20/2011,Employed,M,58299,Suburban,Married
VI55112,Oregon,14065.3,No,Basic,College,2/2/2011,Employed,M,25275,Urban,Single
VZ18907,Oregon,21991.62,No,Basic,College,1/12/2011,Employed,F,80807,Rural,Married
BA49679,Arizona,7590.91,No,Basic,Bachelor,1/14/2011,Employed,F,52348,Suburban,Divorced
LK39646,Washington,8018.5,No,Basic,Bachelor,2/28/2011,Employed,F,58843,Urban,Single
VI66860,Nevada,3554.85,Yes,Extended,Master,1/10/2011,Employed,F,58557,Rural,Married
RP14593,Oregon,3945.59,No,Basic,Bachelor,1/19/2011,Unemployed,F,0,Suburban,Single
FP34904,Oregon,2915.61,No,Basic,College,1/8/2011,Employed,M,86599,Suburban,Married
FG15434,Arizona,5554.83,No,Basic,Master,1/18/2011,Employed,F,52984,Rural,Married
TP12436,Oregon,5329.13,No,Basic,Master,2/2/2011,Unemployed,F,0,Suburban,Divorced
KD93234,Oregon,5502.73,No,Basic,High School or Below,2/23/2011,Unemployed,F,0,Suburban,Married
GE20220,Oregon,7606.71,No,Extended,Bachelor,2/25/2011,Employed,F,47778,Rural,Married
RA98783,Arizona,27789.69,Yes,Extended,Bachelor,1/20/2011,Employed,F,33806,Urban,Divorced
DW71192,Oregon,5971.31,No,Extended,High School or Below,1/21/2011,Employed,M,52018,Suburban,Divorced
WD84153,California,2248.45,Yes,Basic,Bachelor,1/29/2011,Retired,F,24910,Suburban,Single
ZM75468,Nevada,10745.98,No,Extended,College,1/31/2011,Employed,M,39135,Suburban,Divorced
PZ75671,Oregon,7223.69,No,Extended,College,1/28/2011,Unemployed,F,0,Suburban,Married
ME80331,California,9384.48,No,Extended,High School or Below,2/1/2011,Unemployed,M,0,Suburban,Single
YA78391,Oregon,5709.23,No,Extended,High School or Below,2/13/2011,Unemployed,M,0,Suburban,Married
WU76366,Arizona,4983.9,No,Basic,Bachelor,2/2/2011,Employed,M,28726,Suburban,Divorced
HB35022,Oregon,13561.43,No,Extended,Doctor,1/3/2011,Unemployed,M,0,Suburban,Married
AM17304,Arizona,7218.38,No,Extended,Master,2/23/2011,Employed,F,45356,Suburban,Single
AD56037,Arizona,5160.25,No,Extended,High School or Below,1/20/2011,Employed,M,87050,Suburban,Married
IJ74908,Nevada,13115.41,No,Premium,Bachelor,2/4/2011,Employed,M,20705,Rural,Divorced
DH93217,California,29874.74,No,Extended,Master,2/23/2011,Employed,F,52651,Suburban,Single
WH48955,Oregon,20237.15,No,Basic,Master,1/27/2011,Employed,F,55270,Suburban,Married
RU76604,Arizona,2580.85,Yes,Basic,College,2/9/2011,Employed,M,46900,Suburban,Married
NE52009,California,39561.08,No,Basic,College,1/2/2011,Employed,M,60500,Suburban,Married
FP66510,Washington,8186.1,No,Basic,High School or Below,1/28/2011,Employed,F,43877,Urban,Married
TW46585,Nevada,4767.69,No,Basic,Bachelor,1/28/2011,Unemployed,M,0,Suburban,Single
PE42960,California,8474.63,No,Basic,Bachelor,1/7/2011,Employed,M,58488,Suburban,Divorced
LO28839,California,4723.45,No,Basic,Bachelor,2/5/2011,Employed,F,29193,Suburban,Married
QY41855,Arizona,10484.92,Yes,Extended,College,2/1/2011,Employed,F,61108,Rural,Divorced
UA53326,Oregon,3304.76,No,Extended,College,2/28/2011,Retired,F,23931,Suburban,Single
UK59933,California,5002.09,No,Basic,College,1/21/2011,Unemployed,M,0,Suburban,Single
LM37855,California,7607,No,Basic,College,1/28/2011,Unemployed,M,0,Suburban,Married
UV89069,Nevada,2802.62,No,Basic,Bachelor,1/15/2011,Employed,F,34628,Rural,Married
NK40551,California,7455.36,No,Extended,High School or Below,1/16/2011,Employed,F,74089,Suburban,Married
RR47424,California,21766.83,No,Premium,High School or Below,1/24/2011,Unemployed,F,0,Suburban,Married
DU68331,Oregon,7316.65,No,Basic,College,1/2/2011,Employed,F,30493,Rural,Married
LI76661,Oregon,7443.83,No,Extended,Bachelor,1/7/2011,Employed,M,89285,Urban,Married
CM94209,Oregon,3086.72,No,Extended,High School or Below,1/23/2011,Employed,F,92147,Urban,Married
BN38134,Washington,6727.62,No,Extended,Bachelor,1/7/2011,Employed,F,39428,Rural,Married
VQ72305,California,20266.5,No,Basic,High School or Below,1/19/2011,Employed,M,21542,Suburban,Married
YK26558,California,5264.64,No,Basic,College,2/20/2011,Unemployed,F,0,Rural,Divorced
XU20264,Arizona,8564.77,No,Premium,Bachelor,2/3/2011,Disabled,M,23506,Suburban,Single
LG85340,Oregon,8086.01,No,Basic,Bachelor,2/3/2011,Employed,F,70811,Rural,Married
JZ64443,Washington,4705.59,No,Extended,Bachelor,2/6/2011,Unemployed,F,0,Suburban,Single
CY45848,Oregon,4273.59,No,Premium,Bachelor,1/30/2011,Employed,F,82214,Rural,Married
AU13233,California,5908.75,No,Basic,High School or Below,2/8/2011,Employed,F,71401,Urban,Married
IH35630,Oregon,41787.9,Yes,Premium,High School or Below,1/31/2011,Employed,F,46587,Suburban,Divorced
JP55271,Oregon,10633.5,No,Extended,High School or Below,2/25/2011,Employed,F,80046,Rural,Married
TT47031,Arizona,5450.57,No,Basic,Bachelor,2/4/2011,Employed,F,76389,Urban,Married
JN55850,California,7035.76,No,Extended,Doctor,1/22/2011,Employed,M,77235,Urban,Married
LH94176,Arizona,8203.22,No,Basic,High School or Below,1/4/2011,Employed,M,38595,Suburban,Divorced
ZB87718,Arizona,8714.92,Yes,Basic,College,2/21/2011,Unemployed,F,0,Suburban,Divorced
UQ40371,Nevada,3352.94,No,Extended,Master,1/23/2011,Employed,F,55359,Urban,Married
XJ92660,Nevada,5017.85,No,Basic,Master,2/7/2011,Employed,F,79814,Rural,Married
SG51792,Arizona,2753.16,No,Basic,Bachelor,2/4/2011,Employed,F,75277,Suburban,Married
DA73502,Oregon,2619.34,Yes,Basic,Bachelor,2/5/2011,Employed,M,78618,Urban,Divorced
UF81905,California,4867.38,No,Basic,Doctor,1/4/2011,Disabled,F,20123,Suburban,Married
PL44132,Arizona,3061.8,No,Extended,College,1/18/2011,Employed,M,88362,Suburban,Single
US29010,Oregon,3545.41,No,Basic,Bachelor,2/2/2011,Unemployed,M,0,Suburban,Single
DW72445,Oregon,3259.89,No,Extended,College,1/29/2011,Employed,M,52782,Suburban,Married
MU53244,California,5095.44,No,Extended,Bachelor,2/24/2011,Unemployed,F,0,Urban,Married
EE57466,Arizona,2397.04,Yes,Basic,High School or Below,1/29/2011,Retired,F,22283,Suburban,Divorced
QV86635,California,7427.5,No,Extended,Bachelor,1/8/2011,Employed,M,28848,Urban,Single
RT51330,California,2510.63,No,Basic,Doctor,1/25/2011,Unemployed,F,0,Suburban,Married
QW44380,Washington,2637.6,No,Basic,High School or Below,1/11/2011,Employed,M,54378,Suburban,Married
IK66117,California,4969.36,No,Basic,High School or Below,1/3/2011,Medical Leave,M,21827,Suburban,Married
TD86744,Arizona,34611.38,Yes,Basic,High School or Below,1/14/2011,Employed,F,20090,Suburban,Married
TX35222,Washington,11618.56,No,Premium,College,1/7/2011,Employed,F,27750,Suburban,Married
PJ92694,California,4762.59,No,Basic,High School or Below,1/6/2011,Employed,M,57135,Urban,Divorced
YM88338,California,4879.44,No,Basic,Bachelor,2/25/2011,Employed,F,58580,Suburban,Married
YN61339,Oregon,4330.39,Yes,Premium,College,2/16/2011,Employed,M,60475,Suburban,Married
FP45327,Washington,9095.05,Yes,Basic,College,1/11/2011,Employed,M,37937,Suburban,Married
IZ26849,Oregon,5524.31,No,Basic,Bachelor,1/26/2011,Employed,F,70360,Suburban,Married
YY16391,Oregon,11836.3,No,Premium,College,2/3/2011,Unemployed,M,0,Suburban,Single
GX44284,California,2588.08,No,Basic,Bachelor,1/3/2011,Employed,M,47509,Rural,Divorced
LV14566,Nevada,7176.59,No,Basic,Master,1/4/2011,Employed,M,27071,Suburban,Divorced
KQ50003,Arizona,27890.06,No,Extended,High School or Below,2/11/2011,Employed,F,46546,Urban,Divorced
IW87075,Arizona,7280.3,No,Basic,Bachelor,2/5/2011,Employed,M,32627,Rural,Single
QY46560,Arizona,2152.08,No,Basic,Bachelor,2/26/2011,Unemployed,M,0,Suburban,Single
PD79570,Oregon,4334.21,No,Premium,Bachelor,2/21/2011,Unemployed,F,0,Suburban,Single
IM78342,Oregon,8630.7,No,Extended,College,1/13/2011,Unemployed,F,0,Suburban,Married
NT19879,Arizona,4766.94,No,Basic,Bachelor,2/18/2011,Medical Leave,F,29177,Suburban,Married
SW98498,California,10439.5,No,Extended,College,1/19/2011,Employed,M,88233,Urban,Single
WL42517,Washington,3747.06,No,Basic,College,2/10/2011,Unemployed,F,0,Suburban,Single
LR82946,Oregon,6617.14,No,Basic,Bachelor,1/14/2011,Unemployed,M,0,Suburban,Single
KT61396,California,3821.82,No,Extended,College,1/16/2011,Employed,F,79189,Rural,Married
GD56260,Oregon,2863.05,No,Basic,Master,2/4/2011,Employed,F,41077,Rural,Married
YD45660,Arizona,9420.97,No,Basic,Bachelor,2/15/2011,Employed,F,47048,Suburban,Married
XN50058,California,8767.63,No,Premium,Doctor,1/21/2011,Employed,M,45484,Suburban,Single
QO61775,California,4571.61,No,Basic,Master,2/1/2011,Employed,M,79453,Rural,Single
PZ67684,Arizona,14514.01,No,Basic,College,2/5/2011,Employed,F,88753,Suburban,Single
IK77998,Washington,2588.44,No,Basic,High School or Below,1/20/2011,Unemployed,M,0,Suburban,Single
FL96333,Nevada,6243.09,No,Extended,College,1/7/2011,Employed,M,73945,Urban,Married
EI58541,Washington,2719.51,Yes,Basic,College,1/24/2011,Retired,F,14030,Suburban,Married
WW68250,Oregon,2719.26,No,Basic,Bachelor,2/21/2011,Employed,M,81799,Suburban,Married
XT19780,Oregon,4803.78,No,Basic,High School or Below,2/16/2011,Disabled,F,23634,Suburban,Married
SE44262,California,2856.95,No,Extended,Bachelor,1/27/2011,Unemployed,M,0,Suburban,Married
GO86980,Oregon,5169.56,No,Basic,Bachelor,1/4/2011,Employed,F,56334,Suburban,Married
ZB69355,Oregon,4082.7,No,Basic,Bachelor,2/13/2011,Medical Leave,F,23206,Suburban,Married
TM12486,Oregon,2959.95,No,Extended,High School or Below,1/1/2011,Retired,M,28140,Suburban,Single
NB86870,Arizona,16468.22,Yes,Basic,High School or Below,1/27/2011,Unemployed,F,0,Suburban,Divorced
SS12362,California,12779.06,No,Extended,High School or Below,1/6/2011,Unemployed,M,0,Suburban,Single
VW58299,California,12168.74,Yes,Basic,Bachelor,2/5/2011,Retired,M,14973,Suburban,Divorced
TG37039,Oregon,6240.66,No,Extended,Bachelor,2/23/2011,Unemployed,F,0,Suburban,Single
RO25639,Nevada,5442.74,No,Basic,Doctor,2/3/2011,Employed,F,25884,Urban,Married
JK35644,Oregon,3551.79,No,Extended,Master,1/29/2011,Disabled,M,11607,Urban,Single
DK69871,Nevada,24138.06,No,Basic,Master,2/13/2011,Employed,M,53691,Urban,Divorced
OU43146,Oregon,15415.04,No,Basic,Bachelor,1/10/2011,Employed,M,89464,Suburban,Married
KN47424,Oregon,5517.2,No,Basic,High School or Below,1/27/2011,Employed,F,60596,Urban,Married
ZX80668,Nevada,13448.81,No,Basic,Bachelor,1/10/2011,Employed,M,43720,Suburban,Single
OI80614,California,6689.02,Yes,Extended,High School or Below,2/13/2011,Employed,M,56980,Suburban,Married
JA44693,Oregon,7222.85,No,Basic,College,2/21/2011,Unemployed,F,0,Suburban,Divorced
FI61059,Oregon,4311.42,No,Basic,College,2/13/2011,Unemployed,M,0,Suburban,Single
ZF81243,Nevada,4376.36,Yes,Premium,Bachelor,2/28/2011,Employed,F,63774,Rural,Divorced
XD19934,Oregon,10506.94,No,Extended,High School or Below,2/25/2011,Employed,M,61650,Rural,Single
TA77711,Oregon,8667.09,No,Basic,College,1/9/2011,Employed,M,31354,Suburban,Married
PS92059,California,5938.51,No,Basic,Doctor,2/4/2011,Employed,F,44190,Rural,Married
TT19625,Nevada,15277.48,No,Basic,Bachelor,1/5/2011,Employed,F,38183,Suburban,Married
EV95033,Oregon,2551.23,Yes,Basic,Master,1/19/2011,Employed,M,79751,Suburban,Married
CS30775,California,4191.06,No,Basic,High School or Below,1/1/2011,Unemployed,M,0,Suburban,Single
CI51999,Arizona,8161.17,No,Basic,College,1/5/2011,Medical Leave,M,12266,Suburban,Married
HK96298,California,2784.97,No,Basic,Master,2/4/2011,Employed,M,61807,Rural,Divorced
UO59377,Arizona,10083.49,Yes,Extended,High School or Below,2/19/2011,Retired,F,11828,Suburban,Divorced
OU99581,California,19363.53,No,Basic,Bachelor,1/6/2011,Employed,M,49945,Rural,Married
SN63066,Nevada,7154.09,No,Basic,Bachelor,1/23/2011,Employed,F,28204,Urban,Married
DK92504,Arizona,8779.09,No,Extended,High School or Below,2/9/2011,Employed,M,54726,Suburban,Married
DW72437,Oregon,2731.4,No,Basic,Master,2/21/2011,Employed,F,43386,Urban,Married
GE49670,Arizona,7429.08,No,Premium,High School or Below,2/28/2011,Unemployed,M,0,Suburban,Married
TK38409,Nevada,2616.61,Yes,Basic,College,2/25/2011,Employed,M,72302,Suburban,Divorced
OD89873,Arizona,8044.87,Yes,Basic,Bachelor,2/19/2011,Employed,M,71391,Urban,Married
KW41658,Arizona,2534.31,No,Basic,Bachelor,2/7/2011,Employed,M,21606,Suburban,Divorced
UZ35113,California,10014.03,No,Extended,Bachelor,1/26/2011,Employed,F,74489,Rural,Married
HO81102,Washington,4745.18,No,Basic,High School or Below,2/14/2011,Employed,M,50549,Suburban,Divorced
SM42781,Arizona,14040.96,No,Basic,Bachelor,2/22/2011,Unemployed,F,0,Urban,Married
TB40283,California,14635.45,Yes,Extended,Bachelor,2/27/2011,Unemployed,F,0,Suburban,Divorced
CR76145,California,3885.46,Yes,Premium,College,2/28/2011,Unemployed,M,0,Suburban,Married
TK45392,California,5107.16,Yes,Basic,Bachelor,1/26/2011,Employed,F,35625,Urban,Married
JN78502,Washington,9384.65,No,Basic,High School or Below,1/28/2011,Employed,F,25370,Suburban,Married
KZ60207,Arizona,5007.67,No,Basic,College,1/16/2011,Employed,M,51523,Suburban,Married
BR50492,Arizona,49423.8,No,Extended,Bachelor,1/4/2011,Employed,M,85058,Urban,Married
ES21306,California,8558.93,No,Extended,Bachelor,2/1/2011,Unemployed,M,0,Suburban,Single
AT29024,California,4892.63,No,Basic,High School or Below,1/4/2011,Employed,F,27005,Suburban,Married
NP23146,Arizona,5365.93,No,Basic,College,2/22/2011,Employed,F,62808,Urban,Married
SY48471,California,5163.84,No,Basic,High School or Below,2/22/2011,Employed,F,88692,Urban,Married
GJ47397,Oregon,38055.21,No,Basic,High School or Below,2/12/2011,Unemployed,M,0,Suburban,Married
CE69971,Oregon,7403.45,No,Extended,Master,2/24/2011,Medical Leave,F,19064,Rural,Married
GM54859,Oregon,6051.64,No,Extended,High School or Below,1/21/2011,Unemployed,M,0,Suburban,Single
WY27579,Oregon,7229.33,No,Extended,Bachelor,1/8/2011,Employed,M,60345,Rural,Single
ZT87452,Oregon,3300.61,No,Extended,Bachelor,2/19/2011,Employed,F,59592,Rural,Divorced
JM35350,California,5505.17,No,Basic,College,2/2/2011,Retired,F,15648,Suburban,Married
PT40521,California,4334.06,Yes,Extended,Bachelor,2/27/2011,Retired,F,23904,Suburban,Single
TN71469,Oregon,4349.1,No,Basic,College,2/5/2011,Employed,F,90893,Suburban,Single
GE26813,Arizona,4882.07,No,Basic,High School or Below,1/6/2011,Unemployed,M,0,Suburban,Divorced
LU37653,Oregon,10114.99,No,Extended,College,1/27/2011,Employed,F,74001,Urban,Married
QW40254,Oregon,5259.71,No,Basic,College,1/21/2011,Employed,M,28447,Suburban,Married
MH76107,California,4013.95,No,Basic,College,1/8/2011,Employed,M,56586,Rural,Married
ZH28728,Oregon,6285.02,No,Premium,Bachelor,1/29/2011,Unemployed,M,0,Suburban,Married
SF29524,Oregon,4518.78,No,Basic,Doctor,1/5/2011,Retired,M,19186,Suburban,Divorced
WT21922,Arizona,17738.2,No,Basic,High School or Below,1/8/2011,Employed,F,65348,Rural,Married
WZ56476,California,6265.34,Yes,Extended,Doctor,1/13/2011,Unemployed,F,0,Suburban,Married
PP62909,Oregon,12168.64,No,Basic,Master,2/22/2011,Unemployed,F,0,Rural,Single
XY57950,California,3618.43,No,Extended,College,2/28/2011,Unemployed,M,0,Suburban,Divorced
RA97108,Oregon,6474.83,No,Extended,High School or Below,1/13/2011,Unemployed,F,0,Suburban,Single
LT57545,California,5575.2,No,Basic,College,1/21/2011,Medical Leave,F,18892,Rural,Married
MM97107,Oregon,32144.65,No,Premium,High School or Below,1/18/2011,Medical Leave,M,19066,Suburban,Married
